Account Description,Product,Size,Size Numeric,Strength,WHO ATC 5 Code,Volume,Value,Year Month (after 2000),Year (after 2000),Month,Region_Færøerne,Region_Hovedstaden,Region_Midtjylland,Region_Nordjylland,Region_Sjælland,Region_Syddanmark
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,27074.62,1301.0,13.0,1.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,27074.62,1304.0,13.0,4.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,27074.62,1304.0,13.0,4.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,26397.75,1311.0,13.0,11.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,26397.75,1401.0,14.0,1.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,2.0,52795.5,1402.0,14.0,2.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1405.0,14.0,5.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1406.0,14.0,6.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1408.0,14.0,8.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1411.0,14.0,11.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1502.0,15.0,2.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1506.0,15.0,6.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1509.0,15.0,9.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1512.0,15.0,12.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1603.0,16.0,3.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25094.36,1606.0,16.0,6.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25094.36,1609.0,16.0,9.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25094.36,1611.0,16.0,11.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25094.36,1703.0,17.0,3.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,24467.0,1705.0,17.0,5.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,24467.0,1709.0,17.0,9.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,24467.0,1712.0,17.0,12.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,24467.0,1802.0,18.0,2.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,23855.33,1806.0,18.0,6.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,23855.33,1809.0,18.0,9.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,23855.33,1812.0,18.0,12.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,23258.95,1903.0,19.0,3.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,23258.95,1906.0,19.0,6.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,23258.95,1909.0,19.0,9.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,22677.47,1912.0,19.0,12.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,22677.47,2003.0,20.0,3.0,False,False,False,False,False,True
0080 Ribe apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,22677.47,2006.0,20.0,6.0,False,False,False,False,False,True
0111 Kristrup Løve Apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25094.36,1702.0,17.0,2.0,False,False,True,False,False,False
0111 Kristrup Løve Apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,24467.0,1706.0,17.0,6.0,False,False,True,False,False,False
0111 Kristrup Løve Apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,24467.0,1709.0,17.0,9.0,False,False,True,False,False,False
0111 Kristrup Løve Apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,2.0,48934.0,1712.0,17.0,12.0,False,False,True,False,False,False
0111 Kristrup Løve Apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,-1.0,-23855.33,1812.0,18.0,12.0,False,False,True,False,False,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,27074.62,1210.0,12.0,10.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,27074.62,1211.0,12.0,11.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,27074.62,1302.0,13.0,2.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,27074.62,1304.0,13.0,4.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,26397.75,1306.0,13.0,6.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,26397.75,1308.0,13.0,8.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,26397.75,1310.0,13.0,10.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,26397.75,1312.0,13.0,12.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,26397.75,1402.0,14.0,2.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1405.0,14.0,5.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1408.0,14.0,8.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1411.0,14.0,11.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,2.0,51475.62,1501.0,15.0,1.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1505.0,15.0,5.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1508.0,15.0,8.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1510.0,15.0,10.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1512.0,15.0,12.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1604.0,16.0,4.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25094.36,1606.0,16.0,6.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25094.36,1608.0,16.0,8.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25094.36,1611.0,16.0,11.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25094.36,1612.0,16.0,12.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25094.36,1704.0,17.0,4.0,False,False,False,False,True,False
0120 Næstved Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,24467.0,1706.0,17.0,6.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,27074.62,1304.0,13.0,4.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,26397.75,1305.0,13.0,5.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,26397.75,1402.0,14.0,2.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1405.0,14.0,5.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1408.0,14.0,8.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1411.0,14.0,11.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1502.0,15.0,2.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1505.0,15.0,5.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25737.81,1509.0,15.0,9.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1511.0,15.0,11.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25737.81,1602.0,16.0,2.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25094.36,1605.0,16.0,5.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,2.0,50188.72,1609.0,16.0,9.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25094.36,1611.0,16.0,11.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25094.36,1702.0,17.0,2.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,24467.0,1705.0,17.0,5.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,24467.0,1709.0,17.0,9.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,24467.0,1711.0,17.0,11.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,24467.0,1802.0,18.0,2.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,23855.33,1805.0,18.0,5.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,23855.33,1809.0,18.0,9.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,23855.33,1812.0,18.0,12.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,23258.95,1903.0,19.0,3.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,23258.95,1906.0,19.0,6.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,2.0,46517.9,1910.0,19.0,10.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,22677.47,2001.0,20.0,1.0,False,False,False,False,True,False
0130 Nakskov Løve apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,22677.47,2002.0,20.0,2.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,2.0,54149.24,1011.0,10.0,11.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,2.0,54149.24,1012.0,10.0,12.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,0.0,0.0,1105.0,11.0,5.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,27074.62,1108.0,11.0,8.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,27074.62,1111.0,11.0,11.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,27074.62,1201.0,12.0,1.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,27074.62,1204.0,12.0,4.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,27074.62,1205.0,12.0,5.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,27074.62,1207.0,12.0,7.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,3.0,81223.86,1207.0,12.0,7.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,27074.62,1210.0,12.0,10.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,27074.62,1212.0,12.0,12.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,0.0,0.0,1212.0,12.0,12.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,2.0,54149.24,1302.0,13.0,2.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,27074.62,1303.0,13.0,3.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,27074.62,1303.0,13.0,3.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,27074.62,1304.0,13.0,4.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,26397.75,1306.0,13.0,6.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,26397.75,1308.0,13.0,8.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,26397.75,1308.0,13.0,8.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,26397.75,1309.0,13.0,9.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,26397.75,1311.0,13.0,11.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,26397.75,1311.0,13.0,11.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,26397.75,1312.0,13.0,12.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,26397.75,1402.0,14.0,2.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,26397.75,1402.0,14.0,2.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25737.81,1405.0,14.0,5.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1405.0,14.0,5.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25737.81,1407.0,14.0,7.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1408.0,14.0,8.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25737.81,1410.0,14.0,10.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1410.0,14.0,10.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25737.81,1501.0,15.0,1.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1501.0,15.0,1.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml)(EuroPharmaDK),1.0,45.0,L04AC05,1.0,24995.0,1501.0,15.0,1.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25737.81,1504.0,15.0,4.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1504.0,15.0,4.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1505.0,15.0,5.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25737.81,1507.0,15.0,7.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1507.0,15.0,7.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1508.0,15.0,8.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25737.81,1509.0,15.0,9.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1509.0,15.0,9.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1510.0,15.0,10.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25737.81,1512.0,15.0,12.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1512.0,15.0,12.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1601.0,16.0,1.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25737.81,1602.0,16.0,2.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1603.0,16.0,3.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25737.81,1604.0,16.0,4.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25737.81,1604.0,16.0,4.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25094.36,1606.0,16.0,6.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25094.36,1607.0,16.0,7.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25094.36,1608.0,16.0,8.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25094.36,1609.0,16.0,9.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25094.36,1609.0,16.0,9.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25094.36,1610.0,16.0,10.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25094.36,1611.0,16.0,11.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,25094.36,1702.0,17.0,2.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,25094.36,1702.0,17.0,2.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,24467.0,1704.0,17.0,4.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,24467.0,1705.0,17.0,5.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,24467.0,1707.0,17.0,7.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,24467.0,1708.0,17.0,8.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,24467.0,1709.0,17.0,9.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,24467.0,1710.0,17.0,10.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,24467.0,1712.0,17.0,12.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,24467.0,1801.0,18.0,1.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,24467.0,1802.0,18.0,2.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,23855.33,1804.0,18.0,4.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,23855.33,1805.0,18.0,5.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,23855.33,1807.0,18.0,7.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,23855.33,1807.0,18.0,7.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,23855.33,1809.0,18.0,9.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,23855.33,1809.0,18.0,9.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,23855.33,1811.0,18.0,11.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,23855.33,1812.0,18.0,12.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,23855.33,1902.0,19.0,2.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,23258.95,1902.0,19.0,2.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,23258.95,1904.0,19.0,4.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,23258.95,1906.0,19.0,6.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,1.0,23258.95,1907.0,19.0,7.0,False,False,False,False,True,False
0140 Køge Torvets apotek,Stelara,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1.0,23258.95,1908.0,19.0,8.0,False,False,False,False,True,False
